iteration,name,time_start,time_end,elapsed_time
859,image_processing_no_io,1747704114181807736,1747704114562439784,380632048
860,image_processing_no_io,1747704114565001558,1747704115000402471,435400913
861,image_processing_no_io,1747704115002948320,1747704115380057807,377109487
862,image_processing_no_io,1747704115382734755,1747704115764623454,381888699
863,image_processing_no_io,1747704115767017041,1747704116161143837,394126796
864,image_processing_no_io,1747704116163976260,1747704116552059789,388083529
865,image_processing_no_io,1747704116554672060,1747704116949492416,394820356
866,image_processing_no_io,1747704116952259115,1747704117352130380,399871265
867,image_processing_no_io,1747704117354621261,1747704117739765434,385144173
868,image_processing_no_io,1747704117742432255,1747704118128573256,386141001
869,image_processing_no_io,1747704118131339605,1747704118517177619,385838014
870,image_processing_no_io,1747704118519711734,1747704118912259753,392548019
871,image_processing_no_io,1747704118914963941,1747704119297745329,382781388
872,image_processing_no_io,1747704119300495893,1747704119679390059,378894166
873,image_processing_no_io,1747704119681848462,1747704120066257238,384408776
874,image_processing_no_io,1747704120069227325,1747704120457650790,388423465
875,image_processing_no_io,1747704120460403031,1747704120838675856,378272825
876,image_processing_no_io,1747704120840931918,1747704121226838309,385906391
877,image_processing_no_io,1747704121229498076,1747704121625213774,395715698
878,image_processing_no_io,1747704121628094251,1747704122014451212,386356961
879,image_processing_no_io,1747704122017192767,1747704122420885041,403692274
880,image_processing_no_io,1747704122423700980,1747704122803756947,380055967
881,image_processing_no_io,1747704122806331153,1747704123195214058,388882905
882,image_processing_no_io,1747704123197284263,1747704123611595976,414311713
883,image_processing_no_io,1747704123614012402,1747704123997437132,383424730
884,image_processing_no_io,1747704124000292324,1747704124379503167,379210843
885,image_processing_no_io,1747704124382003478,1747704124768093910,386090432
886,image_processing_no_io,1747704124770897767,1747704125164402593,393504826
887,image_processing_no_io,1747704125166968348,1747704125560252533,393284185
888,image_processing_no_io,1747704125562850138,1747704125964147637,401297499
889,image_processing_no_io,1747704125966661846,1747704126362756035,396094189
890,image_processing_no_io,1747704126365426837,1747704126752671248,387244411
891,image_processing_no_io,1747704126755079293,1747704127152758683,397679390
892,image_processing_no_io,1747704127155251660,1747704127529754462,374502802
893,image_processing_no_io,1747704127532551334,1747704127951616277,419064943
894,image_processing_no_io,1747704127953852852,1747704128332679827,378826975
895,image_processing_no_io,1747704128335109175,1747704128762379156,427269981
896,image_processing_no_io,1747704128764941418,1747704129205773896,440832478
897,image_processing_no_io,1747704129208153584,1747704129592256019,384102435
898,image_processing_no_io,1747704129594664763,1747704129982934778,388270015
899,image_processing_no_io,1747704129985338143,1747704130375000448,389662305
900,image_processing_no_io,1747704130377554329,1747704130813110158,435555829
901,image_processing_no_io,1747704130815560390,1747704131212251194,396690804
902,image_processing_no_io,1747704131214860323,1747704131611277614,396417291
903,image_processing_no_io,1747704131613978799,1747704132001274197,387295398
904,image_processing_no_io,1747704132003735534,1747704132399445854,395710320
905,image_processing_no_io,1747704132402191530,1747704132793362416,391170886
906,image_processing_no_io,1747704132796343818,1747704133175620106,379276288
907,image_processing_no_io,1747704133178085983,1747704133559091143,381005160
908,image_processing_no_io,1747704133561997671,1747704133952504611,390506940
909,image_processing_no_io,1747704133955299737,1747704134335600022,380300285
910,image_processing_no_io,1747704134338139166,1747704134721368819,383229653
911,image_processing_no_io,1747704134723775746,1747704135115337485,391561739
912,image_processing_no_io,1747704135118065629,1747704135503173693,385108064
913,image_processing_no_io,1747704135505729739,1747704135901245262,395515523
914,image_processing_no_io,1747704135903797886,1747704136291659588,387861702
915,image_processing_no_io,1747704136294338631,1747704136689487817,395149186
916,image_processing_no_io,1747704136692099530,1747704137085756478,393656948
917,image_processing_no_io,1747704137088513678,1747704137479391355,390877677
918,image_processing_no_io,1747704137482374923,1747704137870530113,388155190
919,image_processing_no_io,1747704137872827244,1747704138271546067,398718823
920,image_processing_no_io,1747704138273803107,1747704138677242822,403439715
921,image_processing_no_io,1747704138679629773,1747704139105327474,425697701
922,image_processing_no_io,1747704139108309226,1747704139491342125,383032899
923,image_processing_no_io,1747704139493851306,1747704139875104555,381253249
924,image_processing_no_io,1747704139877378218,1747704140266529537,389151319
925,image_processing_no_io,1747704140269034946,1747704140661359601,392324655
926,image_processing_no_io,1747704140664244967,1747704141044699819,380454852
927,image_processing_no_io,1747704141047205856,1747704141431975660,384769804
928,image_processing_no_io,1747704141434500905,1747704141825767339,391266434
929,image_processing_no_io,1747704141828693494,1747704142221383369,392689875
930,image_processing_no_io,1747704142223986631,1747704142618652699,394666068
931,image_processing_no_io,1747704142621650445,1747704143016591144,394940699
932,image_processing_no_io,1747704143019548799,1747704143419486277,399937478
933,image_processing_no_io,1747704143421984841,1747704143802562480,380577639
934,image_processing_no_io,1747704143805045539,1747704144190979659,385934120
935,image_processing_no_io,1747704144193605341,1747704144609954362,416349021
936,image_processing_no_io,1747704144612540651,1747704144994937542,382396891
937,image_processing_no_io,1747704144997592349,1747704145386482867,388890518
938,image_processing_no_io,1747704145389059308,1747704145777369414,388310106
939,image_processing_no_io,1747704145780053836,1747704146162013218,381959382
940,image_processing_no_io,1747704146164439213,1747704146579146179,414706966
941,image_processing_no_io,1747704146581605071,1747704146975494044,393888973
942,image_processing_no_io,1747704146978120006,1747704147362733497,384613491
943,image_processing_no_io,1747704147365181563,1747704147741400317,376218754
944,image_processing_no_io,1747704147743677542,1747704148123819349,380141807
945,image_processing_no_io,1747704148126433297,1747704148540722869,414289572
946,image_processing_no_io,1747704148543201597,1747704148919162274,375960677
947,image_processing_no_io,1747704148921533161,1747704149318629346,397096185
948,image_processing_no_io,1747704149321779284,1747704149715723505,393944221
949,image_processing_no_io,1747704149718230520,1747704150104279186,386048666
950,image_processing_no_io,1747704150106261176,1747704150496887481,390626305
951,image_processing_no_io,1747704150499388211,1747704150899878581,400490370
952,image_processing_no_io,1747704150902161604,1747704151291279956,389118352
953,image_processing_no_io,1747704151293956415,1747704151676953345,382996930
954,image_processing_no_io,1747704151679728285,1747704152066997073,387268788
955,image_processing_no_io,1747704152069461273,1747704152452127766,382666493
956,image_processing_no_io,1747704152454985123,1747704152845497302,390512179
957,image_processing_no_io,1747704152848076118,1747704153230659774,382583656
958,image_processing_no_io,1747704153233267366,1747704153640681469,407414103
959,image_processing_no_io,1747704153643098385,1747704154033227114,390128729
960,image_processing_no_io,1747704154036121140,1747704154423562934,387441794
961,image_processing_no_io,1747704154426131832,1747704154812028515,385896683
962,image_processing_no_io,1747704154814711889,1747704155202972335,388260446
963,image_processing_no_io,1747704155205467058,1747704155586479272,381012214
964,image_processing_no_io,1747704155589333906,1747704155969541786,380207880
965,image_processing_no_io,1747704155972241922,1747704156357176211,384934289
966,image_processing_no_io,1747704156360015549,1747704156740806914,380791365
967,image_processing_no_io,1747704156743336489,1747704157152151752,408815263
968,image_processing_no_io,1747704157154970485,1747704157539353628,384383143
969,image_processing_no_io,1747704157541986085,1747704157926319497,384333412
970,image_processing_no_io,1747704157929036816,1747704158321169398,392132582
971,image_processing_no_io,1747704158323850537,1747704158701658543,377808006
972,image_processing_no_io,1747704158704509266,1747704159087648050,383138784
973,image_processing_no_io,1747704159090499471,1747704159476667012,386167541
974,image_processing_no_io,1747704159478678408,1747704159868224980,389546572
975,image_processing_no_io,1747704159870665712,1747704160263527266,392861554
976,image_processing_no_io,1747704160265601592,1747704160643696312,378094720
977,image_processing_no_io,1747704160646154296,1747704161041582652,395428356
978,image_processing_no_io,1747704161044314080,1747704161439603863,395289783
979,image_processing_no_io,1747704161442257204,1747704161828630788,386373584
980,image_processing_no_io,1747704161831296771,1747704162220722371,389425600
981,image_processing_no_io,1747704162223259559,1747704162614957007,391697448
982,image_processing_no_io,1747704162617476944,1747704163003294632,385817688
983,image_processing_no_io,1747704163005708684,1747704163389780108,384071424
984,image_processing_no_io,1747704163392444205,1747704163783954258,391510053
985,image_processing_no_io,1747704163786411683,1747704164174150527,387738844
986,image_processing_no_io,1747704164177006069,1747704164566610473,389604404
987,image_processing_no_io,1747704164569269471,1747704164983123280,413853809
988,image_processing_no_io,1747704164985503666,1747704165383735530,398231864
989,image_processing_no_io,1747704165386401303,1747704165773193817,386792514
990,image_processing_no_io,1747704165775923010,1747704166158770261,382847251
991,image_processing_no_io,1747704166161425837,1747704166563893449,402467612
992,image_processing_no_io,1747704166566492310,1747704166958264771,391772461
993,image_processing_no_io,1747704166960727156,1747704167345905832,385178676
994,image_processing_no_io,1747704167348339720,1747704167724830730,376491010
995,image_processing_no_io,1747704167727216774,1747704168117105166,389888392
996,image_processing_no_io,1747704168119627268,1747704168511271424,391644156
997,image_processing_no_io,1747704168513525182,1747704168896789617,383264435
998,image_processing_no_io,1747704168899114686,1747704169293454020,394339334
999,image_processing_no_io,1747704169295963410,1747704169690741161,394777751
0,mandelbrotset,1747704169693761257,1747704170237174695,543413438
1,mandelbrotset,1747704170239887823,1747704170783503393,543615570
2,mandelbrotset,1747704170785878332,1747704171336162559,550284227
3,mandelbrotset,1747704171338912426,1747704171883191942,544279516
4,mandelbrotset,1747704171885888586,1747704172442014718,556126132
5,mandelbrotset,1747704172444968531,1747704172992999071,548030540
6,mandelbrotset,1747704172996144819,1747704173563061230,566916411
7,mandelbrotset,1747704173565366533,1747704174127232315,561865782
8,mandelbrotset,1747704174133798371,1747704174694597969,560799598
9,mandelbrotset,1747704174697243417,1747704175248333656,551090239
10,mandelbrotset,1747704175251547572,1747704175805119193,553571621
11,mandelbrotset,1747704175807771626,1747704176356676066,548904440
12,mandelbrotset,1747704176359361675,1747704176904865853,545504178
13,mandelbrotset,1747704176907658674,1747704177459668352,552009678
14,mandelbrotset,1747704177462622585,1747704178020471722,557849137
15,mandelbrotset,1747704178023255882,1747704178610867358,587611476
16,mandelbrotset,1747704178613995645,1747704179174026948,560031303
17,mandelbrotset,1747704179176721847,1747704179732415707,555693860
18,mandelbrotset,1747704179735063949,1747704180286409611,551345662
19,mandelbrotset,1747704180289175612,1747704180881903651,592728039
20,mandelbrotset,1747704180884499719,1747704181431612636,547112917
21,mandelbrotset,1747704181434623862,1747704181983602967,548979105
22,mandelbrotset,1747704181986311695,1747704182536109243,549797548
23,mandelbrotset,1747704182539070460,1747704183089446883,550376423
24,mandelbrotset,1747704183092926630,1747704183648150573,555223943
25,mandelbrotset,1747704183651009607,1747704184201938504,550928897
26,mandelbrotset,1747704184205005467,1747704184751912691,546907224
27,mandelbrotset,1747704184755149586,1747704185307441647,552292061
28,mandelbrotset,1747704185310037785,1747704185867578626,557540841
29,mandelbrotset,1747704185870147105,1747704186422289488,552142383
30,mandelbrotset,1747704186426183206,1747704186979224424,553041218
31,mandelbrotset,1747704186982743214,1747704187528633146,545889932
32,mandelbrotset,1747704187531730700,1747704188081885715,550155015
33,mandelbrotset,1747704188084510489,1747704188639116863,554606374
34,mandelbrotset,1747704188641983581,1747704189190735061,548751480
35,mandelbrotset,1747704189193505322,1747704189746283923,552778601
36,mandelbrotset,1747704189749055232,1747704190305599525,556544293
37,mandelbrotset,1747704190308325923,1747704190863955876,555629953
38,mandelbrotset,1747704190866514996,1747704191419405978,552890982
39,mandelbrotset,1747704191421811578,1747704191984413107,562601529
40,mandelbrotset,1747704191987126654,1747704192564212702,577086048
41,mandelbrotset,1747704192566995675,1747704193145124090,578128415
42,mandelbrotset,1747704193147786720,1747704193732593781,584807061
43,mandelbrotset,1747704193735342530,1747704194278387675,543045145
44,mandelbrotset,1747704194281115960,1747704194829595883,548479923
45,mandelbrotset,1747704194832926999,1747704195386393573,553466574
46,mandelbrotset,1747704195389058857,1747704195946339386,557280529
47,mandelbrotset,1747704195948848637,1747704196507341604,558492967
48,mandelbrotset,1747704196510427774,1747704197066915074,556487300
49,mandelbrotset,1747704197069754831,1747704197632328910,562574079
50,mandelbrotset,1747704197635090720,1747704198188280638,553189918
51,mandelbrotset,1747704198191710096,1747704198747709599,555999503
52,mandelbrotset,1747704198750581414,1747704199302138008,551556594
53,mandelbrotset,1747704199305132891,1747704199859892994,554760103
54,mandelbrotset,1747704199862917840,1747704200414601831,551683991
55,mandelbrotset,1747704200418097223,1747704200969258145,551160922
56,mandelbrotset,1747704200971932229,1747704201538332626,566400397
57,mandelbrotset,1747704201540884621,1747704202096621506,555736885
58,mandelbrotset,1747704202099280574,1747704202651477227,552196653
59,mandelbrotset,1747704202654104097,1747704203212746952,558642855
60,mandelbrotset,1747704203215312428,1747704203779963138,564650710
61,mandelbrotset,1747704203782637571,1747704204337884634,555247063
62,mandelbrotset,1747704204340847108,1747704204897970556,557123448
63,mandelbrotset,1747704204900953565,1747704205458373015,557419450
64,mandelbrotset,1747704205460964892,1747704206028347938,567383046
65,mandelbrotset,1747704206030896720,1747704206589428941,558532221
66,mandelbrotset,1747704206592492621,1747704207152413499,559920878
67,mandelbrotset,1747704207155100994,1747704207703340720,548239726
68,mandelbrotset,1747704207706241312,1747704208260692561,554451249
69,mandelbrotset,1747704208263552573,1747704208815059716,551507143
70,mandelbrotset,1747704208817821875,1747704209371414799,553592924
71,mandelbrotset,1747704209374316578,1747704209932134006,557817428
72,mandelbrotset,1747704209934468923,1747704210488725723,554256800
73,mandelbrotset,1747704210491734994,1747704211038979988,547244994
74,mandelbrotset,1747704211041559642,1747704211600257116,558697474
75,mandelbrotset,1747704211603200104,1747704212163299645,560099541
76,mandelbrotset,1747704212165784939,1747704212728035287,562250348
77,mandelbrotset,1747704212730517298,1747704213283562707,553045409
78,mandelbrotset,1747704213286133910,1747704213861886339,575752429
79,mandelbrotset,1747704213865363082,1747704214425423231,560060149
80,mandelbrotset,1747704214428083975,1747704214993654334,565570359
81,mandelbrotset,1747704214996105194,1747704215540618341,544513147
82,mandelbrotset,1747704215543687469,1747704216095616057,551928588
83,mandelbrotset,1747704216097872189,1747704216649653684,551781495
84,mandelbrotset,1747704216652966780,1747704217211586098,558619318
85,mandelbrotset,1747704217214149478,1747704217773852370,559702892
86,mandelbrotset,1747704217776898030,1747704218325876786,548978756
87,mandelbrotset,1747704218328461888,1747704218893666189,565204301
88,mandelbrotset,1747704218896202958,1747704219444147170,547944212
89,mandelbrotset,1747704219447325745,1747704219993615399,546289654
90,mandelbrotset,1747704219996132403,1747704220543153124,547020721
91,mandelbrotset,1747704220545542171,1747704221097520140,551977969
92,mandelbrotset,1747704221100746908,1747704221667982929,567236021
93,mandelbrotset,1747704221670590871,1747704222223416478,552825607
94,mandelbrotset,1747704222226424142,1747704222779191079,552766937
95,mandelbrotset,1747704222782180095,1747704223340529741,558349646
96,mandelbrotset,1747704223343059596,1747704223895089599,552030003
97,mandelbrotset,1747704223897904980,1747704224447020212,549115232
98,mandelbrotset,1747704224449413660,1747704225005273053,555859393
99,mandelbrotset,1747704225008314732,1747704225562699837,554385105
100,mandelbrotset,1747704225565567532,1747704226113701303,548133771
101,mandelbrotset,1747704226116324541,1747704226703980718,587656177
102,mandelbrotset,1747704226707038112,1747704227258681243,551643131
103,mandelbrotset,1747704227261315935,1747704227816244016,554928081
104,mandelbrotset,1747704227819128054,1747704228363702246,544574192
105,mandelbrotset,1747704228366063425,1747704228929325617,563262192
106,mandelbrotset,1747704228931884597,1747704229499280494,567395897
107,mandelbrotset,1747704229502345781,1747704230051808282,549462501
108,mandelbrotset,1747704230054417830,1747704230622596340,568178510
109,mandelbrotset,1747704230625560980,1747704231198298271,572737291
110,mandelbrotset,1747704231200813947,1747704231768274660,567460713
111,mandelbrotset,1747704231771192783,1747704232326823154,555630371
112,mandelbrotset,1747704232329924970,1747704232887123780,557198810
113,mandelbrotset,1747704232891485110,1747704233446620420,555135310
114,mandelbrotset,1747704233450164913,1747704234000790263,550625350
115,mandelbrotset,1747704234003390871,1747704234549930361,546539490
116,mandelbrotset,1747704234553076039,1747704235109778181,556702142
117,mandelbrotset,1747704235112339327,1747704235665425944,553086617
118,mandelbrotset,1747704235668014050,1747704236213519904,545505854
119,mandelbrotset,1747704236216382919,1747704236809882466,593499547
120,mandelbrotset,1747704236812526517,1747704237360567395,548040878
121,mandelbrotset,1747704237362947781,1747704237919669969,556722188
122,mandelbrotset,1747704237923029862,1747704238472009525,548979663
123,mandelbrotset,1747704238474839364,1747704239028027886,553188522
124,mandelbrotset,1747704239030760989,1747704239586944324,556183335
125,mandelbrotset,1747704239589599131,1747704240147136131,557537000
126,mandelbrotset,1747704240149978123,1747704240708944709,558966586
127,mandelbrotset,1747704240712374237,1747704241273340345,560966108
128,mandelbrotset,1747704241276492868,1747704241833267859,556774991
129,mandelbrotset,1747704241836558605,1747704242391923845,555365240
130,mandelbrotset,1747704242394516211,1747704242942830671,548314460
131,mandelbrotset,1747704242945429742,1747704243500240413,554810671
132,mandelbrotset,1747704243503132554,1747704244056378767,553246213
133,mandelbrotset,1747704244059071989,1747704244612913981,553841992
134,mandelbrotset,1747704244615731247,1747704245164041237,548309990
135,mandelbrotset,1747704245167038774,1747704245719177595,552138821
136,mandelbrotset,1747704245722228005,1747704246273146146,550918141
137,mandelbrotset,1747704246275824142,1747704246829707481,553883339
138,mandelbrotset,1747704246832461538,1747704247395305917,562844379
139,mandelbrotset,1747704247398539949,1747704247973212086,574672137
140,mandelbrotset,1747704247976102829,1747704248523522645,547419816
141,mandelbrotset,1747704248526669440,1747704249079977886,553308446
142,mandelbrotset,1747704249084877650,1747704249650634076,565756426
143,mandelbrotset,1747704249653128380,1747704250218846321,565717941
144,mandelbrotset,1747704250221845813,1747704250788937465,567091652
145,mandelbrotset,1747704250792307416,1747704251343686463,551379047
146,mandelbrotset,1747704251346445060,1747704251915189664,568744604
147,mandelbrotset,1747704251917802145,1747704252479176637,561374492
148,mandelbrotset,1747704252482046637,1747704253029228980,547182343
149,mandelbrotset,1747704253031878968,1747704253604659842,572780874
150,mandelbrotset,1747704253607597033,1747704254163281464,555684431
151,mandelbrotset,1747704254165865658,1747704254716077527,550211869
152,mandelbrotset,1747704254718812726,1747704255270888058,552075332
153,mandelbrotset,1747704255273650078,1747704255838336898,564686820
154,mandelbrotset,1747704255841257535,1747704256392197677,550940142
155,mandelbrotset,1747704256394791719,1747704256981207031,586415312
156,mandelbrotset,1747704256983996010,1747704257565382903,581386893
157,mandelbrotset,1747704257567973033,1747704258118226879,550253846
158,mandelbrotset,1747704258121307461,1747704258707223590,585916129
159,mandelbrotset,1747704258709854301,1747704259271294448,561440147
160,mandelbrotset,1747704259274151596,1747704259824506018,550354422
161,mandelbrotset,1747704259827118709,1747704260381648184,554529475
162,mandelbrotset,1747704260385007937,1747704260932753300,547745363
163,mandelbrotset,1747704260936072892,1747704261528454011,592381119
164,mandelbrotset,1747704261531313674,1747704262135759046,604445372
165,mandelbrotset,1747704262138765872,1747704262695233545,556467673
166,mandelbrotset,1747704262697873964,1747704263310383567,612509603
167,mandelbrotset,1747704263312978517,1747704263901874163,588895646
168,mandelbrotset,1747704263904936446,1747704264479348410,574411964
169,mandelbrotset,1747704264482232518,1747704265037836628,555604110
170,mandelbrotset,1747704265041262175,1747704265598319060,557056885
171,mandelbrotset,1747704265601126968,1747704266148123802,546996834
172,mandelbrotset,1747704266151275347,1747704266708077927,556802580
173,mandelbrotset,1747704266710967344,1747704267260986510,550019166
174,mandelbrotset,1747704267263765502,1747704267813760292,549994790
175,mandelbrotset,1747704267816551646,1747704268364039561,547487915
176,mandelbrotset,1747704268367113229,1747704268982069361,614956132
177,mandelbrotset,1747704268985169639,1747704269546493843,561324204
178,mandelbrotset,1747704269549074475,1747704270107122181,558047706
179,mandelbrotset,1747704270109762042,1747704270664330141,554568099
180,mandelbrotset,1747704270667026576,1747704271217804678,550778102
181,mandelbrotset,1747704271220902931,1747704271776115979,555213048
182,mandelbrotset,1747704271779482926,1747704272336919698,557436772
183,mandelbrotset,1747704272339807019,1747704272897356591,557549572
184,mandelbrotset,1747704272900819924,1747704273453606837,552786913
185,mandelbrotset,1747704273456804968,1747704274008551680,551746712
186,mandelbrotset,1747704274011880701,1747704274557586451,545705750
187,mandelbrotset,1747704274560611367,1747704275109328623,548717256
188,mandelbrotset,1747704275112221881,1747704275666459404,554237523
189,mandelbrotset,1747704275669489209,1747704276220517496,551028287
190,mandelbrotset,1747704276223558266,1747704276768541750,544983484
191,mandelbrotset,1747704276771045483,1747704277318822835,547777352
192,mandelbrotset,1747704277321562504,1747704277875340308,553777804
193,mandelbrotset,1747704277878407899,1747704278445943974,567536075
194,mandelbrotset,1747704278448747691,1747704279002840915,554093224
195,mandelbrotset,1747704279005744650,1747704279565002280,559257630
196,mandelbrotset,1747704279567422897,1747704280120432406,553009509
197,mandelbrotset,1747704280122958420,1747704280705829168,582870748
198,mandelbrotset,1747704280708822933,1747704281268142517,559319584
199,mandelbrotset,1747704281270687597,1747704281819187147,548499550
200,mandelbrotset,1747704281821657074,1747704282373540054,551882980
201,mandelbrotset,1747704282375993219,1747704282932583121,556589902
202,mandelbrotset,1747704282935077075,1747704283491255800,556178725
203,mandelbrotset,1747704283493806538,1747704284046737471,552930933
204,mandelbrotset,1747704284049394164,1747704284595148457,545754293
205,mandelbrotset,1747704284597774418,1747704285185699010,587924592
206,mandelbrotset,1747704285188479957,1747704285740444655,551964698
207,mandelbrotset,1747704285742935467,1747704286301998719,559063252
208,mandelbrotset,1747704286304718621,1747704286858958450,554239829
209,mandelbrotset,1747704286861551793,1747704287419252021,557700228
210,mandelbrotset,1747704287421699528,1747704287968511763,546812235
211,mandelbrotset,1747704287971217976,1747704288527800963,556582987
212,mandelbrotset,1747704288530407927,1747704289088424412,558016485
213,mandelbrotset,1747704289090937085,1747704289648792159,557855074
214,mandelbrotset,1747704289651933576,1747704290209335775,557402199
215,mandelbrotset,1747704290212364602,1747704290801178739,588814137
216,mandelbrotset,1747704290804031138,1747704291357306686,553275548
217,mandelbrotset,1747704291359767115,1747704291912983714,553216599
218,mandelbrotset,1747704291915575452,1747704292468560096,552984644
219,mandelbrotset,1747704292471526901,1747704293046324199,574797298
220,mandelbrotset,1747704293048988156,1747704293596446946,547458790
221,mandelbrotset,1747704293599642283,1747704294157001667,557359384
222,mandelbrotset,1747704294160041181,1747704294717477394,557436213
223,mandelbrotset,1747704294720284743,1747704295277923297,557638554
224,mandelbrotset,1747704295280735954,1747704295832558448,551822494
225,mandelbrotset,1747704295836081638,1747704296386457782,550376144
226,mandelbrotset,1747704296389264153,1747704296939064495,549800342
227,mandelbrotset,1747704296941564596,1747704297521073496,579508900
228,mandelbrotset,1747704297524151983,1747704298092011371,567859388
229,mandelbrotset,1747704298095153557,1747704298666444778,571291221
230,mandelbrotset,1747704298669081984,1747704299220905456,551823472
231,mandelbrotset,1747704299223896776,1747704299792938290,569041514
232,mandelbrotset,1747704299795751297,1747704300354775226,559023929
233,mandelbrotset,1747704300357394971,1747704300911847338,554452367
234,mandelbrotset,1747704300914408623,1747704301498031951,583623328
235,mandelbrotset,1747704301500962506,1747704302054837464,553874958
236,mandelbrotset,1747704302057990127,1747704302663363738,605373611
237,mandelbrotset,1747704302665910425,1747704303261414523,595504098
238,mandelbrotset,1747704303264575008,1747704303807417813,542842805
239,mandelbrotset,1747704303809984616,1747704304393967716,583983100
240,mandelbrotset,1747704304396986206,1747704304945587030,548600824
241,mandelbrotset,1747704304948618721,1747704305547337085,598718364
242,mandelbrotset,1747704305550048467,1747704306101931097,551882630
243,mandelbrotset,1747704306104629208,1747704306694260741,589631533
244,mandelbrotset,1747704306697038824,1747704307270512561,573473737
245,mandelbrotset,1747704307273314601,1747704307862558145,589243544
246,mandelbrotset,1747704307865278956,1747704308451628264,586349308
247,mandelbrotset,1747704308454357526,1747704309015036432,560678906
248,mandelbrotset,1747704309017923334,1747704309576160111,558236777
249,mandelbrotset,1747704309578768052,1747704310166186058,587418006
250,mandelbrotset,1747704310168874740,1747704310725362878,556488138
251,mandelbrotset,1747704310728225614,1747704311285334953,557109339
252,mandelbrotset,1747704311288097461,1747704311840147789,552050328
253,mandelbrotset,1747704311843239267,1747704312408743273,565504006
254,mandelbrotset,1747704312411530437,1747704312966154203,554623766
255,mandelbrotset,1747704312968997312,1747704313544701897,575704585
256,mandelbrotset,1747704313547519443,1747704314103477318,555957875
257,mandelbrotset,1747704314106038393,1747704314661847847,555809454
258,mandelbrotset,1747704314664447407,1747704315213128623,548681216
259,mandelbrotset,1747704315215813394,1747704315784698526,568885132
260,mandelbrotset,1747704315787311007,1747704316349121471,561810464
261,mandelbrotset,1747704316352070047,1747704316901144979,549074932
262,mandelbrotset,1747704316903643333,1747704317455273334,551630001
263,mandelbrotset,1747704317457812269,1747704318016992511,559180242
264,mandelbrotset,1747704318019438412,1747704318580345362,560906950
265,mandelbrotset,1747704318582987108,1747704319139635331,556648223
266,mandelbrotset,1747704319142349646,1747704319695576652,553227006
267,mandelbrotset,1747704319698463345,1747704320248565487,550102142
268,mandelbrotset,1747704320251627002,1747704320800384000,548756998
269,mandelbrotset,1747704320803059272,1747704321353376187,550316915
270,mandelbrotset,1747704321356254009,1747704321906850794,550596785
271,mandelbrotset,1747704321909579567,1747704322456189111,546609544
272,mandelbrotset,1747704322459173657,1747704323012198741,553025084
273,mandelbrotset,1747704323014870451,1747704323564289370,549418919
274,mandelbrotset,1747704323566922804,1747704324118958465,552035661
275,mandelbrotset,1747704324121403388,1747704324677800658,556397270
276,mandelbrotset,1747704324680533971,1747704325230774126,550240155
277,mandelbrotset,1747704325233288545,1747704325786208304,552919759
278,mandelbrotset,1747704325789034091,1747704326345295443,556261352
279,mandelbrotset,1747704326348376304,1747704326899463680,551087376
280,mandelbrotset,1747704326902181906,1747704327451551444,549369538
281,mandelbrotset,1747704327454445680,1747704328001283338,546837658
282,mandelbrotset,1747704328003756619,1747704328558940751,555184132
283,mandelbrotset,1747704328561886882,1747704329113831115,551944233
284,mandelbrotset,1747704329116594741,1747704329675327137,558732396
285,mandelbrotset,1747704329678001222,1747704330233573343,555572121
286,mandelbrotset,1747704330236469115,1747704330795276036,558806921
287,mandelbrotset,1747704330798043643,1747704331345586247,547542604
288,mandelbrotset,1747704331348018318,1747704331910380558,562362240
289,mandelbrotset,1747704331912924033,1747704332465217491,552293458
290,mandelbrotset,1747704332468137011,1747704333020457150,552320139
291,mandelbrotset,1747704333023133120,1747704333575638069,552504949
292,mandelbrotset,1747704333578674230,1747704334132241521,553567291
293,mandelbrotset,1747704334134877819,1747704334682626256,547748437
294,mandelbrotset,1747704334684972348,1747704335238766007,553793659
295,mandelbrotset,1747704335241662059,1747704335786644285,544982226
296,mandelbrotset,1747704335790096303,1747704336352783322,562687019
297,mandelbrotset,1747704336355526064,1747704336905479017,549952953
298,mandelbrotset,1747704336908256402,1747704337461670244,553413842
299,mandelbrotset,1747704337464706335,1747704338014582040,549875705
300,mandelbrotset,1747704338018365961,1747704338565202082,546836121
301,mandelbrotset,1747704338568299148,1747704339129643677,561344529
302,mandelbrotset,1747704339132313570,1747704339691811957,559498387
303,mandelbrotset,1747704339694444204,1747704340251749249,557305045
304,mandelbrotset,1747704340254661225,1747704340804315941,549654716
305,mandelbrotset,1747704340806847262,1747704341355784809,548937547
306,mandelbrotset,1747704341358370470,1747704341914738195,556367725
307,mandelbrotset,1747704341917433792,1747704342471558306,554124514
308,mandelbrotset,1747704342474636863,1747704343028136963,553500100
309,mandelbrotset,1747704343030860148,1747704343584370795,553510647
310,mandelbrotset,1747704343587112559,1747704344168780997,581668438
311,mandelbrotset,1747704344171824631,1747704344719423599,547598968
312,mandelbrotset,1747704344722007025,1747704345279090033,557083008
313,mandelbrotset,1747704345281815383,1747704345839552699,557737316
314,mandelbrotset,1747704345842315347,1747704346389878065,547562718
315,mandelbrotset,1747704346393352853,1747704346940490076,547137223
316,mandelbrotset,1747704346943301056,1747704347489704558,546403502
317,mandelbrotset,1747704347492233156,1747704348045411829,553178673
318,mandelbrotset,1747704348047940915,1747704348594339109,546398194
319,mandelbrotset,1747704348597656466,1747704349157025848,559369382
